date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2015-01,131107,1703.3,2692.0,148866.6667,0.0,5.5,2352.0,69.33333333333333,1103.0,975.6666666666666,929.6666666666666,-0.2,0.6333333333333334,57054.0,1.1,4.5
2015-02,132049,1557.6,2616.8,149678.3333,18.0,5.5,2358.0,69.36666666666667,1104.0,975.3333333333334,931.3333333333334,-0.2,0.46666666666666673,56046.0,0.7000000000000001,4.1000000000000005
2015-03,133145,1693.7,2822.6,150490.0,12.0,5.5,2364.0,69.4,1105.0,975.0,933.0,-0.2,0.3,55038.0,0.3,3.7
2015-04,134170,1619.8,2572.2,151364.0,18.0,5.5,2364.6666666666665,69.3,1106.6666666666667,976.3333333333334,935.0,2.7755575615628914e-17,0.3333333333333333,55028.333333333336,0.4666666666666667,3.8000000000000003
2015-05,135495,1665.3,2683.1,152238.0,14.0,5.5,2365.3333333333335,69.2,1108.3333333333333,977.6666666666666,937.0,0.20000000000000007,0.3666666666666667,55018.666666666664,0.6333333333333333,3.9
2015-06,137128,1582.2,2595.7,153112.0,23.0,5.5,2366.0,69.1,1110.0,979.0,939.0,0.4,0.4,55009.0,0.8,4.0
2015-07,138978,1652.6,2774.3,154066.6667,27.0,5.566666666666666,2363.0,68.86666666666666,1111.3333333333333,980.0,942.6666666666666,0.3666666666666667,0.4,55334.0,0.8666666666666667,3.9
2015-08,139456,1677.8,2700.9,155021.3333,16.0,5.633333333333334,2360.0,68.63333333333334,1112.6666666666667,981.0,946.3333333333334,0.3333333333333333,0.4,55659.0,0.9333333333333333,3.8000000000000003
2015-09,141761,1637.5,2693.0,155976.0,24.0,5.7,2357.0,68.4,1114.0,982.0,950.0,0.3,0.4,55984.0,1.0,3.7
2015-10,141929,1779.2,2926.3,157053.0,22.0,5.466666666666667,2367.0,68.36666666666667,1115.6666666666667,980.3333333333334,951.6666666666666,0.033333333333333326,0.3,57277.666666666664,1.0,3.5
2015-11,142966,1747.1,3050.5,158130.0,22.0,5.233333333333333,2377.0,68.33333333333333,1117.3333333333333,978.6666666666666,953.3333333333334,-0.23333333333333334,0.19999999999999998,58571.333333333336,1.0,3.3000000000000003
2015-12,145423,2079.6,3629.9,159207.0,15.0,5.0,2387.0,68.3,1119.0,977.0,955.0,-0.5,0.1,59865.0,1.0,3.1
2016-01,145564,1756.1,2975.5,160143.0,24.0,5.1,2397.3333333333335,68.53333333333333,1120.3333333333333,977.6666666666666,956.6666666666666,-0.2666666666666667,0.2,58989.333333333336,1.0666666666666667,3.4
2016-02,145672,1706.2,2982.9,161079.0,21.0,5.2,2407.6666666666665,68.76666666666667,1121.6666666666667,978.3333333333334,958.3333333333334,-0.03333333333333338,0.30000000000000004,58113.666666666664,1.1333333333333333,3.7
2016-03,147432,1805.7,3097.3,162015.0,16.0,5.3,2418.0,69.0,1123.0,979.0,960.0,0.2,0.4,57238.0,1.2,4.0
2016-04,148504,1718.0,2933.4,163353.3333,9.0,5.233333333333333,2438.6666666666665,69.33333333333333,1124.3333333333333,980.3333333333334,963.3333333333334,0.26666666666666666,0.4,57261.333333333336,1.1,4.066666666666666
2016-05,148771,1730.9,2937.2,164691.6667,19.0,5.166666666666666,2459.3333333333335,69.66666666666667,1125.6666666666667,981.6666666666666,966.6666666666666,0.33333333333333337,0.4,57284.666666666664,1.0,4.133333333333334
2016-06,149412,1678.0,2855.0,166030.0,11.0,5.1,2480.0,70.0,1127.0,983.0,970.0,0.4,0.4,57308.0,0.9,4.2
2016-07,150155,1743.7,2998.1,167258.3333,26.0,5.066666666666666,2488.0,70.03333333333333,1128.6666666666667,984.0,973.6666666666666,0.3666666666666667,0.4,57669.0,0.9333333333333333,4.233333333333333
2016-08,150354,1729.9,2948.8,168486.6667,18.0,5.033333333333333,2496.0,70.06666666666666,1130.3333333333333,985.0,977.3333333333334,0.3333333333333333,0.4,58030.0,0.9666666666666667,4.266666666666667
2016-09,151301,1725.0,3004.3,169715.0,9.0,5.0,2504.0,70.1,1132.0,986.0,981.0,0.3,0.4,58391.0,1.0,4.3
2016-10,152144,1840.1,3210.7,170826.3333,15.0,5.1,2512.6666666666665,70.3,1133.6666666666667,987.3333333333334,982.6666666666666,0.3333333333333333,0.7,59568.666666666664,0.7666666666666667,4.0
2016-11,153714,1848.2,3366.1,171937.6667,11.0,5.2,2521.3333333333335,70.5,1135.3333333333333,988.6666666666666,984.3333333333334,0.3666666666666667,1.0,60746.333333333336,0.5333333333333334,3.6999999999999997
2016-12,155776,2198.1,4017.0,173049.0,12.0,5.3,2530.0,70.7,1137.0,990.0,986.0,0.4,1.3,61924.0,0.3,3.4
2017-01,155426,1889.5,3820.6,174121.0,20.0,5.166666666666667,2540.0,70.76666666666667,1138.3333333333333,993.3333333333334,988.0,0.6,1.6,60980.333333333336,0.5666666666666667,3.3333333333333335
2017-02,155965,1786.3,3672.7,174901.0,19.0,5.033333333333333,2550.0,70.83333333333334,1139.6666666666667,996.6666666666666,990.0,0.8,1.9000000000000001,60036.666666666664,0.8333333333333333,3.2666666666666666
2017-03,157819,1944.7,4029.4,175927.0,24.0,4.9,2560.0,70.9,1141.0,1000.0,992.0,1.0,2.2,59093.0,1.1,3.2
2017-04,159138,1886.8,3653.2,176902.0,16.0,4.9,2559.3333333333335,70.73333333333333,1142.6666666666667,1000.0,994.6666666666666,0.6666666666666667,2.033333333333333,59131.0,1.0,3.2333333333333334
2017-05,159892,1889.0,3795.8,177950.0,11.0,4.9,2558.6666666666665,70.56666666666668,1144.3333333333333,1000.0,997.3333333333334,0.33333333333333337,1.8666666666666667,59169.0,0.9,3.2666666666666666
2017-06,160707,1834.5,3648.4,178839.0,16.0,4.9,2558.0,70.4,1146.0,1000.0,1000.0,0.0,1.7,59207.0,0.8,3.3
2017-07,161098,1878.3,3755.7,179175.0,16.0,4.833333333333334,2574.0,70.66666666666667,1148.3333333333333,1001.6666666666666,1003.3333333333334,0.16666666666666666,1.7666666666666666,59541.0,0.8,3.2333333333333334
2017-08,161830,1909.9,3798.7,180152.0,25.0,4.766666666666667,2590.0,70.93333333333334,1150.6666666666667,1003.3333333333334,1006.6666666666666,0.3333333333333333,1.8333333333333333,59875.0,0.8,3.1666666666666665
2017-09,162922,1886.6,3747.5,181171.0,22.0,4.7,2606.0,71.2,1153.0,1005.0,1010.0,0.5,1.9,60209.0,0.8,3.1
